항구	항구 港口; гавань; порт; ~ 도시 портовый город
감방	監房; тюремная камера; тюрьма; ~에 처넣다 посадить (бросить) в тюрьму
헌병대	憲兵隊; жандармский отряд; отряд жандармов
연행	連行; препровождение; ~하다 препровождать
이르다	1. достигать; доходить; добираться; 결론에 ~ прийти к выводу; 높은 수준에 ~ достигнуть высокого уровня; 목적지에 ~ добраться до места назначения; 2. говорить; называть
갑작스럽다	внезапный; неожиданный; 갑작스러운 변화 внезапная перемена
깜박거리다	flicker; waver; shimmer
도무지	совсем; совершенно; вовсе
영문	причина; обстоятельство; ~을 모르다 не знать, в чём дело
엉망	путаница; беспорядок; кутерьма; ~이 되다 портиться
재수	財數; везение; ~없다 не повезло
단념	斷念; отказ; отречение; ~하다 отказаться ( от чего-л. задуманного); 해외여행 갈 생각을 ~하다 отказаться от мысли поехать за границу
나이프	англ. knife; нож; ~ 스위치 электр. рубильник
아랑곳없이	unconcernedly; with an air of perfect nonchalance
망대	望臺; наблюдательная вышка (башня)
놓치다	упускать; выпускать; пропускать; 좋은 기회를 ~ упустить счастливый случай; 그녀는 단한마디도 놓치지 않고 강의를 주의 깊게 들었다 Она слушала лекцию внимательно, не пропуская ни одного слова.
붙잡히다	быть схваченным (задержанным)
가지각색	--各色; разнообразный; всех мастей; 가지각색의 사람들 самые разные люди
인부	人夫; чернорабочий; землекоп; грузчик; стивидор
그다지	так; настолько; не так уж; не очень; не особенно; 나는 이 책에 ~ 흥미가 없다 Я не особенно интересуюсь этой книгой.
눈치	догадливость; смекалка; ~가 빠르다 догадливый; смекалистый; ~가 없다 недогадливый; несмышлёный; ~를 보다 делать с оглядкой; засматривать (кому) в глаза; влезать в (чью) душу; ~를 채다 догадываться; замечать (что); ~보기 оглядка
평판	平板; гладкая (ровная) доска; ~ 측량기 мензула; ; 평판 評判; репутация; популярность; суждение; отзывы; разговоры; слухи; ~이 좋은 имеющий хорошую репутацию; известный; ~이 나쁜 пользующийся дурной славой; ~을 나쁘게 하다 испортить репутацию
상류	上流; верхнее течение; верховье; ~사회에서 태어나다 рождаться в высшем обществе
계급	階級; класс; каста; звание; классовый; ~구성 классовый состав; ~분화 классовое расслоение; ~사회 классовое общество; ~적 모순 классовые противоречия
내세우다	выставлять; выдвигать; ставить; превозносить; ставить (что) выше (чего); высоко оценивать; 개인의 이익보다 집단의 이익을 더 ~ ставить интересы коллектива выше личных; 대표자로 ~ выдвигать (кого) представителем; 이 싸구려 소설에는 새롭게 내세울 만한 아무것도 없다 В этом дешёвом романе нет ничего нового, на что можно было бы обратить внимание.
뻐기다	хвастаться; 몹시 ~ не в меру хвастаться
클럽	англ. club; 1. клуб; ~ 회원 член клуба; 2. клюшка для гольфа
감격	感激; волнение; глубокое впечатление; умиление; ~적인 трогательный; производящий глубокое впечатление; драматичный; ~하다 быть взволнованным (тронутым); ~시키다 растрогать
어느덧	незаметно; невольно; неожиданно
벗어나다	1. освободиться (от чего-либо); выходить; выбираться; избегать; 위기에서 ~ избегать опасность; 가난에서 ~ выбраться из бедноты; 벗어날 길을 찾다 найти выход; 2. идти вразрез; противоречить (кому; чему); быть обратным; 기대에 ~ противоречить ожиданиям; 관습에 ~ идти вразрез с традициями; 규칙에 ~ против правил; 3. сойти (с чего-то); 기차가 레일에서 벗어났다 поезд сошёл с рельсов
굳다	1. крепкий; твёрдый; прочный; 2. напряжённый; ; 3. скупой; прижимистый; 4. затвердевать; 5. копиться; 굳은 살 сухая мозоль
외로이	одиноко
인가	人家; дом; жилище; ; 인가 認可; разрешение; санкция; признание; одобрение; ~하다 разрешать; санкционировать; признавать; одобрять
튀어나오다	rush[burst] out;
추측	推測; предположение; ~하다 предполагать; догадываться
경비원	警備員; охранник
선박	船舶; судно; судовой; ~ 건조 судостроение; ~ 급수 класс судов
무너뜨리다	рушить; обваливать; ломать
비탈길	дорога по крутому склону
닿다	соприкасаться с чем; прикасаться; доставать чего (до чего); добираться до чего; доноситься до чего; достигать чего (до чего); устанавливаться; 목적지에 ~ добираться до назначенного места; 손이 책상에 ~ прикоснуться рукой к столу; 기차가 정시에 닿았다 Поезд прибыл точно в установленное время.; 그는 힘이 닿는 데까지 달렸다 Он бежал что есть силы.; 전쟁 소식이 우리 마을에까지 닿았다 Весть о войне дошла до нашего села.
부서지다	разбиваться; крошиться; разбрызгиваться; ломаться; рушиться; 산산이 ~ разбиваться вдребезги; 책상이 ~ стол ломается; 우승의 꿈이 산산이 부서졌다 Мечта о победе разбилась вдребезги.
둘레	окружность; 가슴 ~ объём груди; ~에 вокруг
새기다	вырезать по дереву (металлу); делать скульптуру
안내인	案內人; гид; сопровождающий; проводник
지피다	зажигать; разжигать; поджигать; растапливать; 벽난로에 불을 ~ разжигать огонь в камине; 석탄을 ~ разжигать уголь; 장작을 ~ подкладывать дрова
폭풍우	暴風雨; буря и ливень
휘몰아치다	blow violently[boisterously]; blow hard (and strong); bluster; rage; rave; roar;
동전	銅錢; медная монета; ~ 한 닢 없다 ни гроша нет
엽서	葉書; почтовая карточка
거치다	заходить за что; заезжать за что; преодолевать; задевать; спотыкаться; 거쳐서 через что
탑	塔; башня; пагода; обелиск; шпиц; шпиль; 오층~ пятиэтажная пагода
골다	코를 ~ храпеть
굉장	宏壯; ~하다 внушительный, величественный, грандиозный; 굉장히 крайне, чрезвычайно; 굉장히 나쁘다 ужасный
얼른	быстро; живо
반항	反抗; сопротивление; противоборство; противодействие; протест; отпор; ~하다 сопротивляться; противодействовать; противиться; протестовать; давать отпор; ~적인 сопротивляющийся; противодействующий
신분	身分; общественное (социальное) положение; профессии; личность; индивидуум; лицо; сословие; ~적 сословный; ~을 밝히다 установить личность кого; ~을 속이다 скрывать свою сущность; скрывать своё лицо; 농노 ~ крепостное сословие
증명서	證明書; документ; свидетельство; сертификат; аттестат (официальный документ о получении какого-л. образования); письменное доказательство (свидетельство); ордер; варрант
소동	騷動; беспорядки; волнения; шум; шумиха; ~하다 учинять (беспорядки, скандал); поднимать (шум, шумиху)
벌이다	раскладывать; расставлять; распростирать; начинать; основывать; открывать
닻	якорь; ~을 감아 올리다 выбирать якорь; ~을 내리다 бросать якорь; становиться на якорь; ~을 올리다 поднимать якорь; сниматься с якоря
글자	－字; буква; письменный знак; литера; ~의 буквенный; ~ 그대로 буквально; точно; в буквальном смысле; ~판 циферблат
모닥불	костёр
잿더미	груда пепла (золы); ~로 만들다 обратить (превратить) в пепел
부스러기	куски; осколки; 과자~를 치워라 Убери остатки печенья.
조개	двустворчатые (раковинные) моллюски; беспозвоночное; мягкотелое животное, обычно покрытое раковиной; моллюсковый; ~살 мясо двустворчатых моллюсков
껍질	скорлупа; кожура; корка; кора; оболочка; ~을 벗기다 очищать кожуру; 귤~ мандаринная корка; 빵~ хлебная корка
도둑맞다	быть обкраденным (ограбленным)
도둑	вор; ~의 воровской; ~맞다 быть обкраденным (ограбленным)
분량	分量; доза; количество; вес; объём; 약의 ~ доза лекарства; ~이 너무 많다 Доза очень велика.
흉기	凶器; смертоносное оружие
잔돈	мелочь; мелкие деньги; сдача
푼	немного денег; гроши; 나는 한~도 남기지 않고 모두 써버렸다 Я истратил всё до гроша.; 나는 한~도 없다 У меня нет ни гроша.
자루	1. мешок; ~에 넣다 класть в мешок; 2. рукоятка; ручка; 도끼~ рукоятка топора
베다	подкладывать под голову; резать; рубить; 나무를 베어냈다 Дерево перерубили.
모자라다	недоставать; не хватать; быть неразвитым
영리	怜悧•伶; ~하다 умный; сообразительный; ; 영리 營利; извлечение прибыли (выгоды); ~를 도외시하면서 безвозмездно; не помышляя (без мысли) о выгоде
방심	放心; отсутствие мыслей; умиротворённость; ~하다 проявлять благодушие; быть рассеянным; витать в облаках
비틀다	крутить; скручивать; закручивать; мешать (делу; работе); 팔을 ~ скрутить руки
미망인	未亡人; вдова
세력가	勢力家; влиятельный человек
드리우다	опускать; свешивать; висеть; свешиваться; 지붕에서 밧줄을 ~ свешивать верёвку с крыши
나부끼다	развеваться, реять; 깃발이 바람에 Знамя развевается на ветру.
교섭	交涉; переговоры; сделка; ~하다 вести переговоры; заключать сделку; 단체~ коллективные переговоры
되도록	по возможности; как можно; ~ 좋게 как можно лучше
정중	鄭重; ~하다 солидный; внушительный; приветливый; вежливый; обходительный; ~한 인사 почтительный поклон
다루다	обращаться с кем-чем; управлять чем; владеть кем-чем; 공작기계를 ~ управлять станком; 아이들을 ~ обращаться с детьми
분부	分付; 吩咐; ~하다 приказывать; велеть; ~에 따르다 следовать приказу
열쇠	ключ; ~로 문을 열다 отпирать дверь ключом; ~로 문을 잠그다 запирать дверь на ключ; 문제 해결의~ ключ к разрешению проблемы
형무소	刑務所; = 교도소
갇히다	быть (находиться) в заточении (взаперти); 감옥에 ~ находиться в тюрьме; 비 때문에 온종일 집안에 갇혀 있었다 Из-за дождя весь день просидел взаперти.
방지	防止; предотвращение; предохранение; защита; ~하다 предотвращать; предохранять (от кого-чего) предупреждать; 재난을 미연의 ~하다 предотвращать несчастье; 국제적 대기 오염 ~ международно правовая защита атмосферного воздуха от загрязнения; 해양 환경의 오염 ~ защита морской среды от загрязнения
띠	пояс; ремень; узкая полоска материи; лента; ~를 매다 подпоясаться; надеть пояс; ~를 풀다 расстегнуть пояс; снять пояс
멜빵	подтяжки; помочи
압수	押收; конфискация; реквизиция; ~하다 конфисковать; реквизировать
가두다	запирать; запереть на замок; запираться на замок; держать взаперти; 감방에 ~ заключать в тюрьму
걸터앉다	сидеть на краю (стула; дивана)
미신	迷信; суеверие; предрассудок; слепая вера; культ
얼마간	－間; более или менее; некоторое время
예언	豫言; предсказание; пророчество; ~적 пророческий; ~하다 предсказывать; пророчить что; пророчествовать о чем
여배우	女俳優; актриса
초청	招請; приглашение; ~으로 по приглашению; ~하다 приглашать
하도	очень; слишком; чересчур; 엊저녁에 나는 ~ 많이 마셔서 일어날 수 없다 Вчера вечером я выпил слишком много и не могу встать с постели.
비참	悲慘; печаль; горесть; ~하다 печальный; горестный; ~히 горестно; печально; ~한 광경 печальное зрелище; ~한 인생 печальная жизнь
소름	мурашки; ~끼치다 мурашки бегают по спине; мороз по коже пробирает; ~이 돋다 покрыться мурашками
끼치다	1. покрываться гусиной кожей; бить; 고약한 냄새가 확 ~ неприятный запах бил резко в нос; 2. наносить; причинять (ущерб; вред); затруднять; оказывать влияние (благодеяние); влиять; 폐를 ~ причинять беспокойство; 폐를 끼쳐서 죄송합니다 Извините за беспокойство.; 좋은 영향을 ~ оказывать благотворное влияние
빙빙	~ 돌다 кружиться; вертеться; вращаться
미숙아	младенец до 1 мес
신장	伸張; экспансия; расширение; увеличение; рост; ~된 экспансионистский; расширенный; ~에 도움이 되는 способствующий росту; ~시키다 расширяться; увеличиваться; 경제적 ~ экономическая экспансия; ; 신장 新裝; новый наряд; новая экипировка; ~하다 нарядйться; экипироваться; новый товар; новое изделие; ; 신장 腎臟; (анатом.) почка; ~결석 нефролит; ; 신장 身長; рост; ростовой; ~이 큰 사람 человек высокого роста; 그의 ~은 얼마나 되는가? Какого он роста?
경멸	輕蔑; пренебрежение; презрение; ~하다 презирать; пренебрегать
바르다	1. мазать; намазывать; штукатурить; обмазывать; 빵에 버터를 ~ (на)мазать на хлеб масло; 2. прямой; неизогнутый; правильный; правдивый; честный; справедливый; 3. = 발라내다
쇠창살	iron window bar; a grate;
끼이다	1. класть между; застрять между; быть зажатым между; 음식이 잇새에 끼이다 Остаток пищи застрял между зуюов.; 손가락이 문에 끼였다 Мои пальцы прижало дверью.; 2. быть между; находиться между; 나는 두 사람 사이에 끼여서 난처하였다 Я запутался между двумя людьми.; 그 나라는 양대국 사이에 끼여 있다 Эта страна зажата двумя сверхдержавами.; 3. быть тесным (близким); 구두가 너무 꼭 끼인다 Мне жмут ботинки.; 이 웃옷은 내게 너무 끼인다 Эта куртка слишком тесная для меня.; 4. занять место; 이 사업에 한 몫 끼이지 않겠니 Не хочешь ли быть в этом бизнесе?
습격	襲擊; налёт; штурм; нападение; ~하다 нападать; атаковать; штурмовать; совершить налёт; ~ 당하다 подвергаться налёту (нападению)
감싸다	1. обертывать; завертывать; 2. покрывать; брать под защиту; 죄인을 ~ покрывать преступника
두드리다	стучать; бить; колотить; 문을 ~ стучать в дверь; 주먹으로 ~ бить кулаком
털다	стряхивать; вытряхивать; выбивать; сметать; обворовать; обчистить; 옷의 먼지를 ~ стряхивать с одежды пыль; 지붕에서 눈을 털어내다 сметать снег с крыши; 도둑이 빈 집을 ~ вор обворовывает пустой дом
둔갑	遁甲; маскировка; перевоплощение; ~하다 маскироваться; перевоплощаться
부딪치다	сильно удариться; с силой столкнуться; встретить; столкнуться; 문에 머리를 ~ удариться головой дверь; 난관에 ~ сталкиваться с трудностями; 일에 ~ сталкиваться с работой
빼앗다	отнимать; 건달들이 내 돈을 빼앗았다 Хулиганы отняли у меня деньги.; 목숨을 ~ отнимать жизнь; 미안해, 내가 많은 시간을 빼앗아서 Извини, что я отнял у тебя много времени.
존경	尊敬; уважение; почтение; благоговение к кому (перед кем); ~의 почтенный; уважаемый; ~하다 уважать; почитать; ~을 표하다 почитать; относиться с уважением; ~을 받다 завоевать уважение; пользоваться уважением; 스승으로 ~하다 уважать кого как учителя
개폐교	開閉橋; разводной мост
실은	實－; на (в) самом деле
상인	商人; торговец; купец; коммерсант
말대꾸	возражение; выражение своего мнения; ~하다 возражать; высказывать (выражать) своё мнение
태연	泰然; ~하다 спокойный; хладнокровный; невозмутимый
경과	經過; ход; процесс; течение; развитие; ~하다 проводить; проходить; миновать; истекать; ~가 좋다 развиваться (идти; течь) благоприятно; 기한의 ~ истечение срока; ~ 보고 отчёт; отчётный доклад
회복	回復•恢復; восстановление; возвращение; возрождение; выздоровление; поправление; реабилитация; ~하다 восстановить; возродиться; выздороветь; реабилитироваться
저격	狙擊; прицельная стрельба; ~하다 стрелять
돛	парус; ~을 달다 поднять паруса
썰물	отлив; отливная вода
덮이다	покрыться; быть покрытым (накрытым)
경치	景致; вид; пейзаж
홀리다	быть очарованным (соблазнённым); быть обманутым; очаровываться; соблазняться
추리	推理; вывод; заключение; умозаключение; ~하다 приходить к умозаключёнию; ~ 소설 детективная повесть
부랑자	浮浪者; бродяга
피습	被襲; = 피격 be attacked; be assaulted;
조작	操作; управление; вождение; обращение с чем; ~하다 управлять кем-чем; водить; править чем; обращаться с чем; ; 조작 造作; подделка; фальсификация; измышление; ~하다 подделывать; измышлять; 문서를 ~하다 изготовлять фальшивые документы; 서명을 ~하다 подделывать чью подпись; ~된 보도 ложное сообщение; ~된 소문 ложные слухи
실업가	實業家; делец; предприниматель
공장	工匠; ремесленник; ; 공장 工場; завод; фабрика; ~의 заводской; фабричный; ~ 위원회 фабрично-заводской комитет; ~ 지대 фабрично-заводской (промышленный) район; ~폐쇠 локаут; закрытие фабрики (завода)
미워하다	ненавидеть; недолюбливать; невзлюбить
놈팡이	мужлан
에워싸다	окружать; обступать; ...에 에워싸여 в окружении кого-чего
퍼붓다	сильно идти; валить; засыпать чем; 질문을 ~ засыпать вопросами; 찬문을 ~ обдать холодной водой; 욕설을 ~ обрушиваться с бранью; осыпать ругательствами; 함박눈이 ~ снег валит хлопьями
자백	自白; признание; сознание; ~하다 признаваться; сознаваться
진상	眞相; действительное положение вещей; действительная картина
실망	失望; утрата надежды; разочарование; отчаяние; ~한 разочарованный; ~하다 терять надежду; разочаровываться в ком-чём; 그는 나를 ~시켰다 Он разочаровал меня.; 나는 완전히 그에게 ~했다 Я совсем разочаровался в нём.; 어떤 일이 있더라도 ~하지 마시오 Что бы ни случилось, не теряйте надежды.; 이 소식은 그를 ~시켰다 Эта весть разочаровала его.
단숨에	單－; единым духом; в один прием; без перерыва; ~에 마시다 выпить залпом
성급	性急; 하다 нетерпеливый; горячий; ~하게 нетерпеливо; с нетерпением; торопливо
내젓다	размахивать чем перед собой; выгребать (вёслами); 노를 ~ грести вёслами; 팔을 ~ размахивать руками
따름	только; лишь; просто; 당연한 일을 했을 ~이다 Я просто сделал то, что надо сделать.
각자	各自; каждый человек; каждый; всякий; личный; свой; 우리는 ~ 자기의 일로 바쁘다 каждый занят своим собственным делом
나름	~이다 зависит от, определяется тем; 각자 ~대로 кому как; 이것은 하기 ~이다 Это зависит от того, как работать.
활기	活氣; одушевление; оживление; живость; энергия; ~있는 оживлённый; живой; энергичный; ~가 없는 неживой; безжизненный; вялый; ~가 붙다 оживляться
예의	禮儀; этикет; правила приличия; ~ 바르다 вежливый; воспитанный; хорошие манеры; ~상 из вежливости; ради этикета; ~지국 страна высокой нравственности; ; 예의 銳意; усердно; ревностно; прилежно; неутомимо; ~ 검토하다 рассматривать усердно (прилежно)
파수	把守; страж; караул; ~를 보다 стоять на страже; караулить; сторожить
기웃거리다	1. покачивать; вертеть; 고개를 ~ вертеть головой; 2. заглядывать; подглядывать; подсматривать
기호	嗜好; вкус; склонность; ~에 맞다 соответствовать(отвечать)чьим вкусам; ~에 맞지 않다 приходиться не по вкусу; ; 기호 記號; знак; символ; ~의 знаковый; ~체계 знаковые системы
천장	天障; потолок; ~에 매달려 있다 висеть на потолке
널빤지	доска, обшивная доска или планка
사닥다리	лестница; ~로 올라가다 взбираться по лестнице; ~로 내려가다 спускаться по лестнице
문틈	門-; щель (щёлка) в двери
양철	洋鐵; жесть; жестяной; ~깡통 жестянка; жестяная коробка; ~지붕 жестяная крыша
웅크리다	сильно сжимать; поджимать; 몸을~ съёживаться; 고양이가 웅크린 채 자고 있다 Кошка спит свернувшись.
그림자	тень; отражение; след; отпечаток; тень; ~의 теневой; 물에 비친 나무의 ~ отражение дерева в воде; 슬픔의 ~ тень грусти; 수상한 사람의 ~ тень сомнительного человека; ~를 감추다 бесследно исчезать; скрывать следы; ~가 지다 мрачнеть; становиться угрюмым; 제 ~에 놀라다 испугаться собственной тени; 창에 ~가 비쳤다 В окнах мелькали тени.; ~ 하나 얼씬하지 않는다 Ни души не видать.
풍기다	распространяться; испускать; вонять чем; 냄새를 ~ издавать (разносить) запах; 향기로운 라일락 냄새가 방으로 풍겨왔다 В комнату струился аромат сирени.; 차(茶)에서 비린내가 ~ чай воняет рыбой
슬슬	незаметно; слегка; не спеша; втихомолку; украдкой; ~ 걸어가다 брести; ~ 다가가다 подходить украдкой; 눈이 ~ 녹고 있다 Незаметно тает снег.; ~ 어루만지다 слегка поглаживать
캄캄하다	pitch-dark; <as> dark as pitch;
붕	выход газа или газообразного вещества
골짜기	ущелье; долина; овраг; лощина
골	1.ущелье; долина; овраг; 2.паз; 3. пробор; 4. округ; уезд; ~을 내다 делать паз на чем; ; 골 ; вспышка гнева; ~을 내다 сердиться; волноваться; ~이 나다 вспылить; ~이 오르다 выходить из себя; ; 골 ; мозг; голова; ~아픈 일 хлопотное дело; ~이 비다 бестолковый; тупой; глупый; ; 골 англ. goal; 1. ворота; финиш; 2. гол; попадание мяча в корзину; ~을 얻다 забить гол; ~을 지키다 стоять в воротах; 세 ~차로 이기다 победить (проиграть) со счётом 3:0; ~라인 линия ворот; ~키퍼 вратарь; ~킥 удар по воротам; ~포스트 штанга
울퉁불퉁	~하다 неровный; бугристый; ухабистый
비치	備置; ~하다 приготовить заранее; 무전 장치를 ~하다 приготовить передающее устройство
파묻히다	быть закопанным (зарытым); быть скрытым; 집은 꽃 속에 파묻혔다 Домик тонет (утопает) в цветах.
살펴보다	рассматривать; разглядывать; 지도를 ~ рассматривать карту
촛불	пламя (огонь) свечи
비추다	освещать; озарять; просвечивать (что-л. лучами); отражаться; быть отражённым; 전등으로 어구운 구석을 ~ освещать фонарём тёмные уголки; 가로등이 잠시 비추더니 꺼져버렸다 Фонари посветили и потухли.
유유히	спокойный; неторопливый наречие
대담	大膽; ~ 성 смелость; отвага; дерзость; ~스럽다; ~하다 смелый; отважный; дерзкий; 대담무쌍하다 бесстрашный; беспримерно отважный; ; 대담 對談; беседа; ~하다 беседовать; 격의 없는 задушевный разговор
무쌍	無雙; ~하다 беспримерный; небывалый; несравненный; не имеющий себе равных; 용감 ~하다 беспримерно отважный
쫓기다	be pursued[chased] (after);
정사각형	正四角形; квадрат
번쩍	with a flash.
전등	電燈; (электрическая) лампа
반사	反射; отражение; отблеск; отсвет; рефлекс; ~하다 отражаться; рефлектировать; ~적 рефлекторный; ~ 현미경 рефлекторный микроскоп
깜빡	~하다 1. мерцать; 2. мигать; моргать глазами; 3. внезапно потерять сознание (память); 깜빡임 мерцание; мигание; моргание; 눈 까빡 (깜짝) 할 사이도 없이 не успеть глазом моргнуть; 눈 하나 깜빡 안하다 глазом не моргнуть; 멀리서 불빛이 깜빡였다 Вдали мерцал огонёк.
채다	채다 догадываться; замечать (что)
돌담	каменная ограда
훌쩍	~ 들이마시다 пить залпом; втянуть в себя; ~ 뛰다 подпрыгивать; ~ 뛰어오르다 вскакивать
꾸러미	свёрток; пакет; ~의 пакетный; ~로 싸다 завернуть в пакет; 작은~ пакетик; 책~ свёрток с книгами
통닭	a whole chicken;
삐죽	~하다 острый; ~한 칼 острый нож
손짓	жест; знак; жестикуляция; ~하다 делать жест (знак); жестикулировать; 그는 내게 오라는 ~을 했다 Он сделал мне знак подойти к нему; Он жестом подозвал меня.
몸짓	(тело)движение; жест; движение; упражнение; ~ 언어 язык жестов
휘두르다	размахивать; распоряжаться; помыкать; ошеломить; проявлять; обнаруживать
그야말로	в самом деле; действительно; ~ 아름답다 Действительно красиво.; ~ 크다 Действительно большой.; 그렇다면 ~ 기쁘다 Если так, то я буду несказанно рад.; ~ 보람있는 일이다 Это действительно стоящая работа.
넘어지다	падать; валиться; провалиться; потерпеть неудачу; 맨땅에 ~ падать на землю ; 나는 하마터면 넘어질 뻔 했다 Я чуть не упал.
화풀이	火－; ~하다 срывать зло (сердце)
뒹굴다	валяться
무성	無聲; беззвучный; немой; безголосый; ; 무성 茂盛; ~하다 густой; становиться густым; густо расти; 언덕에는 풀이 ~하였다 На холмах росла густая трава
남매	男妹; брат и сестра; братья и сестры; 다정한 ~ дружные братья и сестры
연인	戀人; возлюбленный; возлюбленная; 한 쌍에 ~ влюблённая пара; влюблённые
떠오르다	подниматься; всплывать на поверхность; всходить; всплывать; приходить в голову
주워듣다	подслушивать; нечаянно слышать; 주워들은 이야기 нечаянно подслушанный разговор
짓씹다	chew thoroughly;
꿀꺽꿀꺽	gulping(ly)
쿨룩거리다	кашлять
조마조마	тревожно; беспокойно; нервно; неудобно; ~하게 하다 приводить кого в волнение; смущать; приводить в смятение; не давать покоя кому; вызывать тревогу у кого; взбудораживать кого; ~거리다 тревожиться о чём; ощущать тревогу (беспокойство); волноваться; не знать покоя; не находить себе места; принимать близко к сердцу что; сидеть, как на иголках
흔들거리다	колыхать(ся); слегка раскачивать(ся); дрожать; потрясать(ся); потряхивать(ся); мерно покачиваться; мерно колебать(ся); шатать(ся); сотрясаться; ходить ходуном; 발을 ~ болтать ногами
동정	動靜; движение; состояние; поведение; действие; ; 동정 同情; сочувствие; сострадание; ~ 어린 눈으로 바라보다 смотреть глазами, полными сострадания; ~하다 сочувствовать; испытывать сочувствие к кому-л.; 남의 불행을 ~하다 испытывать сочувствие к чужому горю; принимать участие в чужом горе; ~하여 из сострадания; из жалости
어서	скорее; живее; пожалуйста
자취	след; ~를 감추다 заметать следы; ~를 남기다 оставлять следы; ~없이 사라지다 скрыться в неизвестном направлении; бесследно исчезнуть; ~를 밟다 идти по следу; ; 자취 自炊; ~하다 самому себе готовить (пищу)
나동그라지다	tumble down[over]; topple over[down]; fall on one's back;
희생자	犧牲者; жертва; потерпевший; ~를 내다 понести жертвы; иметь потерпевших
아깝다	жалеть; жаль; жалко; 당신을 위해서라면 난 아무것도 아깝지 않다 Для вас мне ничего не жаль.; 시간이 ~ жаль времени; 이렇게 좋은 물건을 팔기가 ~ жалко продавать такую хорошую вещь
온통	всё целиком
투성이	기름~ весь в масле; 피~ весь в крови; 온통 사람 ~이다 быть многолюдным (заполненным людьми)
떨어뜨리다	ронять; сбрасывать; снижать; понижать; склонять
껴안다	1. обнимать; 2. брать на себя несколько дел; 꽉~ душить в объятиях; 몇몇 일의 책임을 ~ брать на себя ответственность за несколько дел; 아이를 ~ обнимать ребёнка
분해	分解; разложение; распад; расщепление; ~하다 расщеплять; разлагать; разбирать; демонтировать; 기계를 ~하다 разбирать машину; 총을 ~하다 разбирать ружьё; 비행기가 공중 ~되었다 Самолёт развалился в воздухе.
헤다	1. плавать; плыть; 2. споласкивать; полоскать; 빨래를 ~ полоскать бельё
제복	制服; (установленная) форма; форменная одежда
낯익다	знакомый; привычный; 그는 내게 낯익은 것 같다 Его лицо мне кажется знакомым.
소독약	消毒藥 antidot
쓰라리다	ныть; жечь; тяжёлый; трудный; горький; 가슴이 ~ сердце (душа) ноет; 쓰라린 경험 горький опыт
총소리	銃－; звук ружейного (винтовочного) выстрела; ружейный (винтовочный) выстрел
수레	телега; повозка; ~바퀴 колесо повозки
버럭	suddenly; abruptly; (all) of a sudden;
단호	斷乎; ~하다 решительный; категорический; непоколебимый; 단호히 решительно; категорически; непоколебимо; наотрез; 단호히 거절하다 отказать наотрез
주춤	~하다 резко остановить(ся); нерешительно двигаться; колебаться; не решаться
내보내다	выпускать; высылать; отправлять; выбрасывать; выгонять; выселять; выдворять; 담배 연기를 코로 ~ пускать дым через нос; 대표단을 국제회의에 ~ отправлять делегацию на международную конференцию; 마을에서 ~ выселять из деревни; 직장에서 ~ выгонять с работы
끙끙	with groans[moans];
심문	審問; допрос; расследование; ~하다 допрашивать; вести допрос; расследовать; проводить следствие; ~을 받다 быть на допросе; подвергаться допросу
장딴지	икры (ноги)
스치다	слегка задевать (касаться); скользить; промелькнуть; 시원한 바람이 얼굴을 스친다 Свежий ветер скользит по лицу.; 총알이 어깨를 스쳤다 Пуля слегка задела плечо.
출혈	出血; кровотечение; кровоизлияние; ~하다 кровоточить; кровь течёт; ~을 멈추게 하다 останавливать кровотечение; ~성 소인 геморрагический диатез; ~성 폐혈자 пастереллёз
충격	衝擊; ~하다 нападать (наносить) удар; ; 충격 衝激; потрясение; шок; удар; сотрясение; столкновение; отдача; толчок; импульс; ~적 ужасающий; возмутительный; потрясающий; шокирующий; импульсивный; импульсный; ~하다 сталкиваться; ударять; отдавать; толкать; служить импульсом; ~을 받다 пережить удар; быть потрясённым; испытать шок; быть в шоке; 그의 죽음은 모두에게 ~을 주었다 Его смерть потрясла всех.; ~적인 사건 потрясающее событие
절단	切斷; отрез(ание); разрез(ание); ~하다 отрезать; разрезать; ампутировать
돋우다	1. поднимать; повышать; стимулировать; усиливать; 식욕을 ~ возбуждать аппетит; 2. приподнимать; припускать; 3. злить; разжигать (ссору и т.п.); 부아를 ~ нервировать
내뱉다	выплёвывать; бросаться словами; изрыгать проклятия; 가래침을 ~ выплёвывать слюну с мокротой (слюну); 욕설을 툭~ бросаться ругательными словами
용기	勇氣; смелость; мужество; отвага; храбрость; доблесть; ~있는 мужественный; смелый; храбрый; ~없는 несмелый; робкий; трусливый; ~를 보이다 показывать присутствие духа; выказывать мужество; ~를 잃다 падать духом; терять мужество; ~를 주다 придавать кому мужество; воодушевлять кого; ; 용기 容器; вместилище; посуда; ; 용기 用器; инструмент; принадлежности; (нужные) вещи
데다	1. обжигаться чем; 덴 자리 место ожога; 끓는 물에 손을 ~있다 обжег руку кипятком; 2. потерпеть неудачу
원한	怨恨; злоба; негодование; ~을 사다 нажить себе врага; ~을 품다 питать злобу против кого
밀수	密輸; контрабанда; ~하다 заниматься контрабандой
지름길	кратчайший (прямой) путь; дорога напрямик; 성공에의 ~ кратчайший путь к успеху; 서울로 빠지는 ~ кратчайший путь, ведущий в Сеул; 우린 ~로 왔다 Мы ехали прямой дорогой
탄식	歎息·嘆息; вздох; сожаление; ~하다 вздыхать с сожалением
수배	手配; расстановка; расположение; ~하다 расставлять; располагать
